"","times","mod","weather","variable","value"
"7476",2020-08-23,"Real Data","2","Oberoesterreich",0.686376088245044
"7477",2020-08-24,"Real Data","2","Oberoesterreich",0.785392744030932
"7478",2020-08-25,"Real Data","2","Oberoesterreich",0.660524649146465
"7479",2020-08-26,"Real Data","2","Oberoesterreich",0.61040568052884
"7480",2020-08-27,"Real Data","2","Oberoesterreich",0.482181948265715
"7481",2020-08-28,"Real Data","2","Oberoesterreich",0.928639237225928
"7482",2020-08-29,"Real Data","2","Oberoesterreich",0.909100204497987
"7483",2020-08-30,"Real Data","2","Oberoesterreich",0.898083481300267
"7484",2020-08-31,"Real Data","2","Oberoesterreich",0.631551328482818
"7485",2020-09-01,"Real Data","2","Oberoesterreich",0.607199482846052
"7486",2020-09-02,"Real Data","2","Oberoesterreich",0.847820883599955
"7487",2020-09-03,"Real Data","2","Oberoesterreich",0.578778708820512
"7488",2020-09-04,"Real Data","2","Oberoesterreich",0.661169328821496
"7489",2020-09-05,"Real Data","2","Oberoesterreich",0.595302383882294
"7490",2020-09-06,"Real Data","2","Oberoesterreich",0.816716343220743
"7491",2020-09-07,"Real Data","2","Oberoesterreich",0.798975553741072
"7492",2020-09-08,"Real Data","2","Oberoesterreich",0.720472555775147
"7493",2020-09-09,"Real Data","2","Oberoesterreich",0.703542161380309
"7494",2020-09-10,"Real Data","2","Oberoesterreich",0.737625558138549
"7495",2020-09-11,"Real Data","2","Oberoesterreich",0.813965046955591
"7496",2020-09-12,"Real Data","2","Oberoesterreich",0.771793445002292
"7497",2020-09-13,"Real Data","2","Oberoesterreich",0.66162823003027
"7498",2020-09-14,"Real Data","2","Oberoesterreich",0.593741886985485
"7499",2020-09-15,"Real Data","2","Oberoesterreich",0.580506985846394
"7500",2020-09-16,"Real Data","2","Oberoesterreich",0.723072128429093
"7501",2020-09-17,"Real Data","2","Oberoesterreich",0.475228887651113
"7502",2020-09-18,"Real Data","2","Oberoesterreich",0.643448319005438
"7503",2020-09-19,"Real Data","2","Oberoesterreich",0.760468185078073
"7504",2020-09-20,"Real Data","2","Oberoesterreich",0.749737276573689
"7505",2020-09-21,"Real Data","2","Oberoesterreich",0.837157895395151
"7506",2020-09-22,"Real Data","2","Oberoesterreich",0.915870748651785
"7507",2020-09-23,"Real Data","2","Oberoesterreich",0.939652624329349
"7508",2020-09-24,"Real Data","2","Oberoesterreich",0.894057690240173
"7509",2020-09-25,"Real Data","2","Oberoesterreich",0.88340964800476
"7510",2020-09-26,"Real Data","2","Oberoesterreich",0.336319012779069
"7511",2020-09-27,"Real Data","2","Oberoesterreich",0.595686821063931
"7512",2020-09-28,"Real Data","2","Oberoesterreich",0.58303983160939
"7513",2020-09-29,"Real Data","2","Oberoesterreich",0.599583690625593
"7514",2020-09-30,"Real Data","2","Oberoesterreich",0.68681439731583
"7515",2020-10-01,"Real Data","2","Oberoesterreich",0.822686088125541
"7516",2020-10-02,"Real Data","2","Oberoesterreich",0.992869637907882
"7517",2020-10-03,"Real Data","2","Oberoesterreich",0.777509752122926
"7518",2020-10-04,"Real Data","2","Oberoesterreich",0.929248940296233
"7519",2020-10-05,"Real Data","2","Oberoesterreich",0.897501047561523
"7520",2020-10-06,"Real Data","2","Oberoesterreich",0.74809942861298
"7521",2020-10-07,"Real Data","2","Oberoesterreich",0.524090848765896
"7522",2020-10-08,"Real Data","2","Oberoesterreich",0.681297266814331
"7523",2020-10-09,"Real Data","2","Oberoesterreich",0.753114646906316
"7524",2020-10-10,"Real Data","2","Oberoesterreich",0.656012257470335
"7525",2020-10-11,"Real Data","2","Oberoesterreich",0.264817993951473
"7526",2020-10-12,"Real Data","2","Oberoesterreich",0.433261402042507
"7527",2020-10-13,"Real Data","2","Oberoesterreich",0.397514144704298
"7528",2020-10-14,"Real Data","2","Oberoesterreich",0.90053364616376
"7529",2020-10-15,"Real Data","2","Oberoesterreich",0.65698060912202
"7530",2020-10-16,"Real Data","2","Oberoesterreich",0.612721420070517
"7531",2020-10-17,"Real Data","2","Oberoesterreich",0.698909684879463
"7532",2020-10-18,"Real Data","2","Oberoesterreich",0.830360703638984
"7533",2020-10-19,"Real Data","2","Oberoesterreich",0.75032229351179
"7534",2020-10-20,"Real Data","2","Oberoesterreich",0.769221449258408
"7535",2020-10-21,"Real Data","2","Oberoesterreich",0.74904203874825
"7536",2020-10-22,"Real Data","2","Oberoesterreich",0.977552700323353
"7537",2020-10-23,"Real Data","2","Oberoesterreich",0.747494787443563
"7538",2020-10-24,"Real Data","2","Oberoesterreich",0.850527637503273
"7539",2020-10-25,"Real Data","2","Oberoesterreich",0.992496464895706
"7540",2020-10-26,"Real Data","2","Oberoesterreich",0.651543326417348
"7541",2020-10-27,"Real Data","2","Oberoesterreich",0.65536313988006
"7542",2020-10-28,"Real Data","2","Oberoesterreich",0.622961594196157
"7543",2020-10-29,"Real Data","2","Oberoesterreich",0.584283992005484
"7544",2020-10-30,"Real Data","2","Oberoesterreich",0.415324425565615
"7545",2020-10-31,"Real Data","2","Oberoesterreich",0.466036875226021
"7546",2020-11-01,"Real Data","2","Oberoesterreich",0.612130641840954
"7547",2020-11-02,"Real Data","2","Oberoesterreich",0.794006269470844
"7548",2020-11-03,"Real Data","2","Oberoesterreich",0.838208265461141
"7549",2020-11-04,"Real Data","2","Oberoesterreich",0.819529052002744
"7550",2020-11-05,"Real Data","2","Oberoesterreich",0.884848280863634
"7551",2020-11-06,"Real Data","2","Oberoesterreich",0.713346595067849
"7552",2020-11-07,"Real Data","2","Oberoesterreich",0.6659609132931
"7553",2020-11-08,"Real Data","2","Oberoesterreich",0.6210646959323
"7554",2020-11-09,"Real Data","2","Oberoesterreich",0.586163035600236
"7555",2020-11-10,"Real Data","2","Oberoesterreich",0.658260259375505
"7556",2020-11-11,"Real Data","2","Oberoesterreich",0.779122690913203
"7557",2020-11-12,"Real Data","2","Oberoesterreich",0.683417001408454
"7558",2020-11-13,"Real Data","2","Oberoesterreich",0.716342664670221
"7559",2020-11-14,"Real Data","2","Oberoesterreich",0.762964380072001
"7560",2020-11-15,"Real Data","2","Oberoesterreich",0.747138529518275
"7561",2020-11-16,"Real Data","2","Oberoesterreich",0.335745097119538
"7562",2020-11-17,"Real Data","2","Oberoesterreich",0.490822173893903
"7563",2020-11-18,"Real Data","2","Oberoesterreich",0.553832365729844
"7564",2020-11-19,"Real Data","2","Oberoesterreich",0.321280291291773
"7565",2020-11-20,"Real Data","2","Oberoesterreich",0.14927592732265
"7566",2020-11-21,"Real Data","2","Oberoesterreich",0.337345983279751
"7567",2020-11-22,"Real Data","2","Oberoesterreich",0.449342409051948
"7568",2020-11-23,"Real Data","2","Oberoesterreich",0.577645481575396
"7569",2020-11-24,"Real Data","2","Oberoesterreich",0.47956442363882
"7570",2020-11-25,"Real Data","2","Oberoesterreich",0.572652150318459
"7571",2020-11-26,"Real Data","2","Oberoesterreich",0.60727357561522
"7572",2020-11-27,"Real Data","2","Oberoesterreich",0.644248558216205
"7573",2020-11-28,"Real Data","2","Oberoesterreich",0.64543284677861
"7574",2020-11-29,"Real Data","2","Oberoesterreich",0.542494776289187
"7575",2020-11-30,"Real Data","2","Oberoesterreich",0.841024371408254
"7576",2020-12-01,"Real Data","2","Oberoesterreich",0.84098672064506
"7577",2020-12-02,"Real Data","2","Oberoesterreich",0.866677248838547
"7578",2020-12-03,"Real Data","2","Oberoesterreich",0.905264063085952
"7579",2020-12-04,"Real Data","2","Oberoesterreich",0.973523952114705
"7580",2020-12-05,"Real Data","2","Oberoesterreich",0.978397892891518
"7581",2020-12-06,"Real Data","2","Oberoesterreich",0.923174513144361
"7582",2020-12-07,"Real Data","2","Oberoesterreich",0.909476641442375
"7583",2020-12-08,"Real Data","2","Oberoesterreich",0.826645086117784
"7584",2020-12-09,"Real Data","2","Oberoesterreich",0.838343924959949
"7585",2020-12-10,"Real Data","2","Oberoesterreich",0.935601986469469
"7586",2020-12-11,"Real Data","2","Oberoesterreich",0.817782357363154
"7587",2020-12-12,"Real Data","2","Oberoesterreich",0.551781863332092
"7588",2020-12-13,"Real Data","2","Oberoesterreich",0.568099364478992
"7589",2020-12-14,"Real Data","2","Oberoesterreich",0.585453071307571
"7590",2020-12-15,"Real Data","2","Oberoesterreich",0.986447295437513
"7591",2020-12-16,"Real Data","2","Oberoesterreich",0.773852081128026
"7592",2020-12-17,"Real Data","2","Oberoesterreich",0.669982824496101
"7593",2020-12-18,"Real Data","2","Oberoesterreich",0.818707837413289
"7594",2020-12-19,"Real Data","2","Oberoesterreich",0.921495438674332
"7595",2020-12-20,"Real Data","2","Oberoesterreich",0.947394115817136
"7596",2020-12-21,"Real Data","2","Oberoesterreich",0.806409707054991
"7597",2020-12-22,"Real Data","2","Oberoesterreich",0.728912784400488
"7598",2020-12-23,"Real Data","2","Oberoesterreich",1
"7599",2020-12-24,"Real Data","2","Oberoesterreich",0.455099317016697
"7600",2020-12-25,"Real Data","2","Oberoesterreich",0.152778620106642
"7601",2020-12-26,"Real Data","2","Oberoesterreich",0.232587745796324
"7602",2020-12-27,"Real Data","2","Oberoesterreich",0.921128664236994
"7603",2020-12-28,"Real Data","2","Oberoesterreich",0.812086172499805
"7604",2020-12-29,"Real Data","2","Oberoesterreich",0.784620008223931
"7605",2020-12-30,"Real Data","2","Oberoesterreich",0.448138196398399
"7606",2020-12-31,"Real Data","2","Oberoesterreich",0.943882185494865
"7607",2021-01-01,"Real Data","2","Oberoesterreich",0.945181103087832
"7608",2021-01-02,"Real Data","2","Oberoesterreich",0.928104671413769
"7609",2021-01-03,"Real Data","2","Oberoesterreich",0.796058429287334
"7610",2021-01-04,"Real Data","2","Oberoesterreich",0.774880819633254
"7611",2021-01-05,"Real Data","2","Oberoesterreich",0.929125684090348
"7612",2021-01-06,"Real Data","2","Oberoesterreich",0.372321288639573
"7613",2021-01-07,"Real Data","2","Oberoesterreich",0.226117032553795
"7614",2021-01-08,"Real Data","2","Oberoesterreich",0.329822132898424
"7615",2021-01-09,"Real Data","2","Oberoesterreich",0.196740047062813
"7616",2021-01-10,"Real Data","2","Oberoesterreich",0.108972193290588
"7617",2021-01-11,"Real Data","2","Oberoesterreich",0.110158596053554
"7618",2021-01-12,"Real Data","2","Oberoesterreich",0.25296101796788
"7619",2021-01-13,"Real Data","2","Oberoesterreich",0.522857730604826
"7620",2021-01-14,"Real Data","2","Oberoesterreich",0.843803291246019
"7621",2021-01-15,"Real Data","2","Oberoesterreich",0.434014145721591
"7622",2021-01-16,"Real Data","2","Oberoesterreich",0.591361300366086
"7623",2021-01-17,"Real Data","2","Oberoesterreich",0.438185323982546
"7624",2021-01-18,"Real Data","2","Oberoesterreich",0.421725341461834
"7625",2021-01-19,"Real Data","2","Oberoesterreich",0.790651283755137
"7626",2021-01-20,"Real Data","2","Oberoesterreich",0.966717831074236
"7627",2021-01-21,"Real Data","2","Oberoesterreich",0.977340255063932
"7628",2021-01-22,"Real Data","2","Oberoesterreich",0.768368013557201
"7629",2021-01-23,"Real Data","2","Oberoesterreich",0.174732721647444
"7630",2021-01-24,"Real Data","2","Oberoesterreich",0.325563278149774
"7631",2021-01-25,"Real Data","2","Oberoesterreich",0.236526844438068
"7632",2021-01-26,"Real Data","2","Oberoesterreich",0.40809332598277
"7633",2021-01-27,"Real Data","2","Oberoesterreich",0.584361183430885
"7634",2021-01-28,"Real Data","2","Oberoesterreich",0.624692468420161
"7635",2021-01-29,"Real Data","2","Oberoesterreich",0.453649109818058
"7636",2021-01-30,"Real Data","2","Oberoesterreich",0.667875383753328
"7637",2021-01-31,"Real Data","2","Oberoesterreich",0.875477663780771
"7638",2021-02-01,"Real Data","2","Oberoesterreich",0.775474200384412
"7639",2021-02-02,"Real Data","2","Oberoesterreich",0.897768099769122
"7640",2021-02-03,"Real Data","2","Oberoesterreich",0.712172053194948
"7641",2021-02-04,"Real Data","2","Oberoesterreich",0.865099736964863
"7642",2021-02-05,"Real Data","2","Oberoesterreich",0.871167865015647
"7643",2021-02-06,"Real Data","2","Oberoesterreich",0.972678196236816
"7644",2021-02-07,"Real Data","2","Oberoesterreich",0.660163566182023
"7645",2021-02-08,"Real Data","2","Oberoesterreich",0.831531714142649
"7646",2021-02-09,"Real Data","2","Oberoesterreich",0.911436101538491
"7647",2021-02-10,"Real Data","2","Oberoesterreich",0.307682126535532
"7648",2021-02-11,"Real Data","2","Oberoesterreich",0.750617022066688
"7649",2021-02-12,"Real Data","2","Oberoesterreich",0.474461794755824
"7650",2021-02-13,"Real Data","2","Oberoesterreich",0
"7651",2021-02-14,"Real Data","2","Oberoesterreich",0.445817458479703
"7652",2021-02-15,"Real Data","2","Oberoesterreich",0.662441152122233
"7653",2021-02-16,"Real Data","2","Oberoesterreich",0.605479743095235
"7654",2021-02-17,"Real Data","2","Oberoesterreich",0.708191273518514
"7655",2021-02-18,"Real Data","2","Oberoesterreich",0.837806362886279
"7656",2021-02-19,"Real Data","2","Oberoesterreich",0.823715141511704
"7657",2021-02-20,"Real Data","2","Oberoesterreich",0.690412301585461
"7658",2021-02-21,"Real Data","2","Oberoesterreich",0.633392769422808
"7659",2021-02-22,"Real Data","2","Oberoesterreich",0.370683725035625
"7660",2021-02-23,"Real Data","2","Oberoesterreich",0.281068549162502
"7661",2021-02-24,"Real Data","2","Oberoesterreich",0.325660421167284
"7662",2021-02-25,"Real Data","2","Oberoesterreich",0.323625289457446
"7663",2021-02-26,"Real Data","2","Oberoesterreich",0.422201346970852
"7664",2021-02-27,"Real Data","2","Oberoesterreich",0.539028367347761
"7665",2021-02-28,"Real Data","2","Oberoesterreich",0.403394071203082
"7666",2020-03-01,"Fit","2","Oberoesterreich",0.631373236672984
"7667",2020-03-02,"Fit","2","Oberoesterreich",0.629055128056433
"7668",2020-03-03,"Fit","2","Oberoesterreich",0.626358678523328
"7669",2020-03-04,"Fit","2","Oberoesterreich",0.62329221364532
"7670",2020-03-05,"Fit","2","Oberoesterreich",0.619866408991344
"7671",2020-03-06,"Fit","2","Oberoesterreich",0.616094216268411
"7672",2020-03-07,"Fit","2","Oberoesterreich",0.611990775121896
"7673",2020-03-08,"Fit","2","Oberoesterreich",0.607573311267162
"7674",2020-03-09,"Fit","2","Oberoesterreich",0.602861021713631
"7675",2020-03-10,"Fit","2","Oberoesterreich",0.597874947925814
"7676",2020-03-11,"Fit","2","Oberoesterreich",0.592637837842956
"7677",2020-03-12,"Fit","2","Oberoesterreich",0.587173997749242
"7678",2020-03-13,"Fit","2","Oberoesterreich",0.581509135049456
"7679",2020-03-14,"Fit","2","Oberoesterreich",0.575670193060265
"7680",2020-03-15,"Fit","2","Oberoesterreich",0.569685178974483
"7681",2020-03-16,"Fit","2","Oberoesterreich",0.563582986194502
"7682",2020-03-17,"Fit","2","Oberoesterreich",0.557393212261326
"7683",2020-03-18,"Fit","2","Oberoesterreich",0.551145973627127
"7684",2020-03-19,"Fit","2","Oberoesterreich",0.544871718531859
"7685",2020-03-20,"Fit","2","Oberoesterreich",0.538601039248186
"7686",2020-03-21,"Fit","2","Oberoesterreich",0.532364484953806
"7687",2020-03-22,"Fit","2","Oberoesterreich",0.526192376476312
"7688",2020-03-23,"Fit","2","Oberoesterreich",0.520114624133094
"7689",2020-03-24,"Fit","2","Oberoesterreich",0.514160549857763
"7690",2020-03-25,"Fit","2","Oberoesterreich",0.508358714765369
"7691",2020-03-26,"Fit","2","Oberoesterreich",0.502736753261644
"7692",2020-03-27,"Fit","2","Oberoesterreich",0.497321214746997
"7693",2020-03-28,"Fit","2","Oberoesterreich",0.49213741390449
"7694",2020-03-29,"Fit","2","Oberoesterreich",0.487209290492975
"7695",2020-03-30,"Fit","2","Oberoesterreich",0.48255927949252
"7696",2020-03-31,"Fit","2","Oberoesterreich",0.478208192369765
"7697",2020-04-01,"Fit","2","Oberoesterreich",0.474175110146547
"7698",2020-04-02,"Fit","2","Oberoesterreich",0.470477288866608
"7699",2020-04-03,"Fit","2","Oberoesterreich",0.467130077963176
"7700",2020-04-04,"Fit","2","Oberoesterreich",0.464146851935339
"7701",2020-04-05,"Fit","2","Oberoesterreich",0.461538955644101
"7702",2020-04-06,"Fit","2","Oberoesterreich",0.459315663440587
"7703",2020-04-07,"Fit","2","Oberoesterreich",0.45748415223974
"7704",2020-04-08,"Fit","2","Oberoesterreich",0.456049488553707
"7705",2020-04-09,"Fit","2","Oberoesterreich",0.455014629400799
"7706",2020-04-10,"Fit","2","Oberoesterreich",0.454380436908923
"7707",2020-04-11,"Fit","2","Oberoesterreich",0.454145706337689
"7708",2020-04-12,"Fit","2","Oberoesterreich",0.454307207151379
"7709",2020-04-13,"Fit","2","Oberoesterreich",0.454859736686553
"7710",2020-04-14,"Fit","2","Oberoesterreich",0.455796185873619
"7711",2020-04-15,"Fit","2","Oberoesterreich",0.457107616392073
"7712",2020-04-16,"Fit","2","Oberoesterreich",0.45878334856456
"7713",2020-04-17,"Fit","2","Oberoesterreich",0.460811059226262
"7714",2020-04-18,"Fit","2","Oberoesterreich",0.463176888743535
"7715",2020-04-19,"Fit","2","Oberoesterreich",0.46586555629984
"7716",2020-04-20,"Fit","2","Oberoesterreich",0.468860482518059
"7717",2020-04-21,"Fit","2","Oberoesterreich",0.472143918446682
"7718",2020-04-22,"Fit","2","Oberoesterreich",0.475697079903215
"7719",2020-04-23,"Fit","2","Oberoesterreich",0.479500286141813
"7720",2020-04-24,"Fit","2","Oberoesterreich",0.483533101793657
"7721",2020-04-25,"Fit","2","Oberoesterreich",0.487774481018056
"7722",2020-04-26,"Fit","2","Oberoesterreich",0.492202912799672
"7723",2020-04-27,"Fit","2","Oberoesterreich",0.496796566332641
"7724",2020-04-28,"Fit","2","Oberoesterreich",0.501533435445535
"7725",2020-04-29,"Fit","2","Oberoesterreich",0.506391481041971
"7726",2020-04-30,"Fit","2","Oberoesterreich",0.51134877055995
"7727",2020-05-01,"Fit","2","Oberoesterreich",0.516383613488528
"7728",2020-05-02,"Fit","2","Oberoesterreich",0.521474692022715
"7729",2020-05-03,"Fit","2","Oberoesterreich",0.526601185986349
"7730",2020-05-04,"Fit","2","Oberoesterreich",0.531742891207594
"7731",2020-05-05,"Fit","2","Oberoesterreich",0.536880330592159
"7732",2020-05-06,"Fit","2","Oberoesterreich",0.541994857204977
"7733",2020-05-07,"Fit","2","Oberoesterreich",0.54706874874123
"7734",2020-05-08,"Fit","2","Oberoesterreich",0.552085292841735
"7735",2020-05-09,"Fit","2","Oberoesterreich",0.557028862785313
"7736",2020-05-10,"Fit","2","Oberoesterreich",0.561884983171027
"7737",2020-05-11,"Fit","2","Oberoesterreich",0.566640385285742
"7738",2020-05-12,"Fit","2","Oberoesterreich",0.571283051936333
"7739",2020-05-13,"Fit","2","Oberoesterreich",0.575802251610773
"7740",2020-05-14,"Fit","2","Oberoesterreich",0.580188561917274
"7741",2020-05-15,"Fit","2","Oberoesterreich",0.584433882335164
"7742",2020-05-16,"Fit","2","Oberoesterreich",0.588531436394623
"7743",2020-05-17,"Fit","2","Oberoesterreich",0.592475763483967
"7744",2020-05-18,"Fit","2","Oberoesterreich",0.596262700562456
"7745",2020-05-19,"Fit","2","Oberoesterreich",0.599889354132829
"7746",2020-05-20,"Fit","2","Oberoesterreich",0.603354062900514
"7747",2020-05-21,"Fit","2","Oberoesterreich",0.606656351615012
"7748",2020-05-22,"Fit","2","Oberoesterreich",0.609796876653029
"7749",2020-05-23,"Fit","2","Oberoesterreich",0.612777363961798
"7750",2020-05-24,"Fit","2","Oberoesterreich",0.615600540034522
"7751",2020-05-25,"Fit","2","Oberoesterreich",0.618270056637365
"7752",2020-05-26,"Fit","2","Oberoesterreich",0.620790410048828
"7753",2020-05-27,"Fit","2","Oberoesterreich",0.623166855607087
"7754",2020-05-28,"Fit","2","Oberoesterreich",0.625405318389069
"7755",2020-05-29,"Fit","2","Oberoesterreich",0.627512300866148
"7756",2020-05-30,"Fit","2","Oberoesterreich",0.629494788395552
"7757",2020-05-31,"Fit","2","Oberoesterreich",0.631360153413581
"7758",2020-06-01,"Fit","2","Oberoesterreich",0.633116059196689
"7759",2020-06-02,"Fit","2","Oberoesterreich",0.634770364049319
"7760",2020-06-03,"Fit","2","Oberoesterreich",0.636331026763267
"7761",2020-06-04,"Fit","2","Oberoesterreich",0.637806014172403
"7762",2020-06-05,"Fit","2","Oberoesterreich",0.63920321159902
"7763",2020-06-06,"Fit","2","Oberoesterreich",0.640530336954141
"7764",2020-06-07,"Fit","2","Oberoesterreich",0.641794859214175
"7765",2020-06-08,"Fit","2","Oberoesterreich",0.643003921950605
"7766",2020-06-09,"Fit","2","Oberoesterreich",0.64416427253843
"7767",2020-06-10,"Fit","2","Oberoesterreich",0.645282197613247
"7768",2020-06-11,"Fit","2","Oberoesterreich",0.646363465286617
"7769",2020-06-12,"Fit","2","Oberoesterreich",0.647413274565246
"7770",2020-06-13,"Fit","2","Oberoesterreich",0.648436212352058
"7771",2020-06-14,"Fit","2","Oberoesterreich",0.649436218336992
"7772",2020-06-15,"Fit","2","Oberoesterreich",0.650416558012897
"7773",2020-06-16,"Fit","2","Oberoesterreich",0.651379803977872
"7774",2020-06-17,"Fit","2","Oberoesterreich",0.652327825610339
"7775",2020-06-18,"Fit","2","Oberoesterreich",0.653261787127719
"7776",2020-06-19,"Fit","2","Oberoesterreich",0.654182153964413
"7777",2020-06-20,"Fit","2","Oberoesterreich",0.655088707330449
"7778",2020-06-21,"Fit","2","Oberoesterreich",0.6559805667393
"7779",2020-06-22,"Fit","2","Oberoesterreich",0.656856220222562
"7780",2020-06-23,"Fit","2","Oberoesterreich",0.657713561880992
"7781",2020-06-24,"Fit","2","Oberoesterreich",0.658549936356419
"7782",2020-06-25,"Fit","2","Oberoesterreich",0.659362189747735
"7783",2020-06-26,"Fit","2","Oberoesterreich",0.660146726437098
"7784",2020-06-27,"Fit","2","Oberoesterreich",0.66089957124007
"7785",2020-06-28,"Fit","2","Oberoesterreich",0.661616436246082
"7786",2020-06-29,"Fit","2","Oberoesterreich",0.662292791673806
"7787",2020-06-30,"Fit","2","Oberoesterreich",0.66292394002996
"7788",2020-07-01,"Fit","2","Oberoesterreich",0.6635050928302
"7789",2020-07-02,"Fit","2","Oberoesterreich",0.664031449117179
"7790",2020-07-03,"Fit","2","Oberoesterreich",0.664498274993848
"7791",2020-07-04,"Fit","2","Oberoesterreich",0.664900983379779
"7792",2020-07-05,"Fit","2","Oberoesterreich",0.665235213194724
"7793",2020-07-06,"Fit","2","Oberoesterreich",0.66549690717691
"7794",2020-07-07,"Fit","2","Oberoesterreich",0.665682387553594
"7795",2020-07-08,"Fit","2","Oberoesterreich",0.665788428798199
"7796",2020-07-09,"Fit","2","Oberoesterreich",0.665812326731648
"7797",2020-07-10,"Fit","2","Oberoesterreich",0.665751963255259
"7798",2020-07-11,"Fit","2","Oberoesterreich",0.665605866038462
"7799",2020-07-12,"Fit","2","Oberoesterreich",0.665373262526337
"7800",2020-07-13,"Fit","2","Oberoesterreich",0.6650541276793
"7801",2020-07-14,"Fit","2","Oberoesterreich",0.664649224909718
"7802",2020-07-15,"Fit","2","Oberoesterreich",0.664160139737481
"7803",2020-07-16,"Fit","2","Oberoesterreich",0.663589305748019
"7804",2020-07-17,"Fit","2","Oberoesterreich",0.662940022501636
"7805",2020-07-18,"Fit","2","Oberoesterreich",0.662216465111535
"7806",2020-07-19,"Fit","2","Oberoesterreich",0.661423685279279
"7807",2020-07-20,"Fit","2","Oberoesterreich",0.660567603649873
"7808",2020-07-21,"Fit","2","Oberoesterreich",0.65965499342364
"7809",2020-07-22,"Fit","2","Oberoesterreich",0.658693455238099
"7810",2020-07-23,"Fit","2","Oberoesterreich",0.657691383409278
"7811",2020-07-24,"Fit","2","Oberoesterreich",0.656657923697993
"7812",2020-07-25,"Fit","2","Oberoesterreich",0.655602922841697
"7813",2020-07-26,"Fit","2","Oberoesterreich",0.654536870166125
"7814",2020-07-27,"Fit","2","Oberoesterreich",0.653470831662462
"7815",2020-07-28,"Fit","2","Oberoesterreich",0.652416376984512
"7816",2020-07-29,"Fit","2","Oberoesterreich",0.651385499885866
"7817",2020-07-30,"Fit","2","Oberoesterreich",0.650390532678753
"7818",2020-07-31,"Fit","2","Oberoesterreich",0.649444055353578
"7819",2020-08-01,"Fit","2","Oberoesterreich",0.648558800050684
"7820",2020-08-02,"Fit","2","Oberoesterreich",0.647747551623114
"7821",2020-08-03,"Fit","2","Oberoesterreich",0.647023045070722
"7822",2020-08-04,"Fit","2","Oberoesterreich",0.646397860661488
"7823",2020-08-05,"Fit","2","Oberoesterreich",0.645884317585068
"7824",2020-08-06,"Fit","2","Oberoesterreich",0.645494367006124
"7825",2020-08-07,"Fit","2","Oberoesterreich",0.645239485400645
"7826",2020-08-08,"Fit","2","Oberoesterreich",0.645130569067138
"7827",2020-08-09,"Fit","2","Oberoesterreich",0.645177830706079
"7828",2020-08-10,"Fit","2","Oberoesterreich",0.645390698955344
"7829",2020-08-11,"Fit","2","Oberoesterreich",0.64577772175651
"7830",2020-08-12,"Fit","2","Oberoesterreich",0.646346474406901
"7831",2020-08-13,"Fit","2","Oberoesterreich",0.64710347312528
"7832",2020-08-14,"Fit","2","Oberoesterreich",0.648054094925202
"7833",2020-08-15,"Fit","2","Oberoesterreich",0.649202504549592
"7834",2020-08-16,"Fit","2","Oberoesterreich",0.650551589173217
"7835",2020-08-17,"Fit","2","Oberoesterreich",0.652102901526888
"7836",2020-08-18,"Fit","2","Oberoesterreich",0.653856612038668
"7837",2020-08-19,"Fit","2","Oberoesterreich",0.655811470523571
"7838",2020-08-20,"Fit","2","Oberoesterreich",0.657964777884708
"7839",2020-08-21,"Fit","2","Oberoesterreich",0.660312368215973
"7840",2020-08-22,"Fit","2","Oberoesterreich",0.662848601619794
"7841",2020-08-23,"Fit","2","Oberoesterreich",0.665566367973732
"7842",2020-08-24,"Fit","2","Oberoesterreich",0.668457101797362
"7843",2020-08-25,"Fit","2","Oberoesterreich",0.671510808286608
"7844",2020-08-26,"Fit","2","Oberoesterreich",0.67471610049709
"7845",2020-08-27,"Fit","2","Oberoesterreich",0.67806024757175
"7846",2020-08-28,"Fit","2","Oberoesterreich",0.681529233821771
"7847",2020-08-29,"Fit","2","Oberoesterreich",0.68510782838414
"7848",2020-08-30,"Fit","2","Oberoesterreich",0.688779665094907
"7849",2020-08-31,"Fit","2","Oberoesterreich",0.69252733213485
"7850",2020-09-01,"Fit","2","Oberoesterreich",0.696332470924512
"7851",2020-09-02,"Fit","2","Oberoesterreich",0.700175883669093
"7852",2020-09-03,"Fit","2","Oberoesterreich",0.704037648881067
"7853",2020-09-04,"Fit","2","Oberoesterreich",0.707897244140145
"7854",2020-09-05,"Fit","2","Oberoesterreich",0.711733675287027
"7855",2020-09-06,"Fit","2","Oberoesterreich",0.715525611189623
"7856",2020-09-07,"Fit","2","Oberoesterreich",0.719251523168692
"7857",2020-09-08,"Fit","2","Oberoesterreich",0.722889828124499
"7858",2020-09-09,"Fit","2","Oberoesterreich",0.726419034367534
"7859",2020-09-10,"Fit","2","Oberoesterreich",0.72981788912496
"7860",2020-09-11,"Fit","2","Oberoesterreich",0.733065526670422
"7861",2020-09-12,"Fit","2","Oberoesterreich",0.736141616008582
"7862",2020-09-13,"Fit","2","Oberoesterreich",0.739026507037215
"7863",2020-09-14,"Fit","2","Oberoesterreich",0.741701374109185
"7864",2020-09-15,"Fit","2","Oberoesterreich",0.744148355924106
"7865",2020-09-16,"Fit","2","Oberoesterreich",0.74635069069497
"7866",2020-09-17,"Fit","2","Oberoesterreich",0.74829284555852
"7867",2020-09-18,"Fit","2","Oberoesterreich",0.749960639229388
"7868",2020-09-19,"Fit","2","Oberoesterreich",0.751341356937022
"7869",2020-09-20,"Fit","2","Oberoesterreich",0.75242385673077
